index,split,image_filename,relative_path,label,class_name,source_split,source_index,noise_type,noise_value
1887,train,train_01887.png,images/train_01887.png,6,horse,train,415,brightness,0.75
1888,train,train_01888.png,images/train_01888.png,6,horse,train,318,brightness,0.75
1889,train,train_01889.png,images/train_01889.png,0,airplane,test,6993,brightness,0.75
1890,train,train_01890.png,images/train_01890.png,3,cat,test,435,brightness,0.75
1892,train,train_01892.png,images/train_01892.png,6,horse,train,4846,brightness,0.75
1894,train,train_01894.png,images/train_01894.png,9,truck,test,6448,brightness,0.75
1895,train,train_01895.png,images/train_01895.png,5,dog,train,2705,brightness,0.75
1897,train,train_01897.png,images/train_01897.png,1,bird,test,331,brightness,0.75
1899,train,train_01899.png,images/train_01899.png,5,dog,test,4934,brightness,0.75
1900,train,train_01900.png,images/train_01900.png,6,horse,train,4174,brightness,0.75
1903,train,train_01903.png,images/train_01903.png,5,dog,test,4923,brightness,0.75
1904,train,train_01904.png,images/train_01904.png,9,truck,train,319,brightness,0.75
1905,train,train_01905.png,images/train_01905.png,1,bird,train,3194,brightness,0.75
1909,train,train_01909.png,images/train_01909.png,7,monkey,test,6025,brightness,0.75
1912,train,train_01912.png,images/train_01912.png,0,airplane,test,1969,brightness,0.75
1915,train,train_01915.png,images/train_01915.png,6,horse,train,264,brightness,0.75
1916,train,train_01916.png,images/train_01916.png,5,dog,test,1027,brightness,0.75
1917,train,train_01917.png,images/train_01917.png,0,airplane,test,3344,brightness,0.75
1919,train,train_01919.png,images/train_01919.png,0,airplane,test,4456,brightness,0.75
1920,train,train_01920.png,images/train_01920.png,5,dog,test,2950,brightness,0.75
1922,train,train_01922.png,images/train_01922.png,4,deer,test,767,brightness,0.75
1923,train,train_01923.png,images/train_01923.png,8,ship,train,1541,brightness,0.75
1925,train,train_01925.png,images/train_01925.png,3,cat,test,1402,brightness,0.75
1928,train,train_01928.png,images/train_01928.png,3,cat,test,3585,brightness,0.75
1929,train,train_01929.png,images/train_01929.png,4,deer,test,6551,brightness,0.75
1933,train,train_01933.png,images/train_01933.png,3,cat,test,6898,brightness,0.75
1935,train,train_01935.png,images/train_01935.png,1,bird,test,7167,brightness,0.75
1936,train,train_01936.png,images/train_01936.png,3,cat,train,377,brightness,0.75
1937,train,train_01937.png,images/train_01937.png,4,deer,test,3626,brightness,0.75
1940,train,train_01940.png,images/train_01940.png,8,ship,train,4596,brightness,0.75
1941,train,train_01941.png,images/train_01941.png,6,horse,test,7772,brightness,0.75
1943,train,train_01943.png,images/train_01943.png,7,monkey,test,2719,brightness,0.75
1944,train,train_01944.png,images/train_01944.png,2,car,test,2361,brightness,0.75
1947,train,train_01947.png,images/train_01947.png,6,horse,train,844,brightness,0.75
1948,train,train_01948.png,images/train_01948.png,7,monkey,test,1000,brightness,0.75
1949,train,train_01949.png,images/train_01949.png,1,bird,train,4371,brightness,0.75
1951,train,train_01951.png,images/train_01951.png,8,ship,train,3399,brightness,0.75
1952,train,train_01952.png,images/train_01952.png,9,truck,test,2260,brightness,0.75
1953,train,train_01953.png,images/train_01953.png,4,deer,test,6211,brightness,0.75
1956,train,train_01956.png,images/train_01956.png,0,airplane,train,4120,brightness,0.75
1957,train,train_01957.png,images/train_01957.png,0,airplane,test,2762,brightness,0.75
1958,train,train_01958.png,images/train_01958.png,9,truck,test,5818,brightness,0.75
1959,train,train_01959.png,images/train_01959.png,3,cat,test,1038,brightness,0.75
1960,train,train_01960.png,images/train_01960.png,8,ship,test,3119,brightness,0.75
1964,train,train_01964.png,images/train_01964.png,7,monkey,train,4317,brightness,0.75
1965,train,train_01965.png,images/train_01965.png,6,horse,test,4685,brightness,0.75
1966,train,train_01966.png,images/train_01966.png,4,deer,test,522,brightness,0.75
1967,train,train_01967.png,images/train_01967.png,4,deer,test,6288,brightness,0.75
1972,train,train_01972.png,images/train_01972.png,6,horse,test,2305,brightness,0.75
1973,train,train_01973.png,images/train_01973.png,6,horse,train,4038,brightness,0.75
1974,train,train_01974.png,images/train_01974.png,2,car,test,1717,brightness,0.75
1975,train,train_01975.png,images/train_01975.png,1,bird,test,4348,brightness,0.75
1977,train,train_01977.png,images/train_01977.png,0,airplane,test,6603,brightness,0.75
1980,train,train_01980.png,images/train_01980.png,6,horse,train,4492,brightness,0.75
1981,train,train_01981.png,images/train_01981.png,6,horse,test,6250,brightness,0.75
1983,train,train_01983.png,images/train_01983.png,8,ship,train,68,brightness,0.75
1986,train,train_01986.png,images/train_01986.png,9,truck,train,4584,brightness,0.75
1987,train,train_01987.png,images/train_01987.png,4,deer,train,499,brightness,0.75
1988,train,train_01988.png,images/train_01988.png,9,truck,test,2167,brightness,0.75
1989,train,train_01989.png,images/train_01989.png,8,ship,test,2232,brightness,0.75
1990,train,train_01990.png,images/train_01990.png,8,ship,train,3944,brightness,0.75
1991,train,train_01991.png,images/train_01991.png,6,horse,train,57,brightness,0.75
1992,train,train_01992.png,images/train_01992.png,2,car,test,4102,brightness,0.75
1993,train,train_01993.png,images/train_01993.png,5,dog,test,7689,brightness,0.75
1994,train,train_01994.png,images/train_01994.png,3,cat,train,3195,brightness,0.75
1996,train,train_01996.png,images/train_01996.png,9,truck,test,6142,brightness,0.75
1997,train,train_01997.png,images/train_01997.png,4,deer,test,725,brightness,0.75
2001,train,train_02001.png,images/train_02001.png,8,ship,test,6689,brightness,0.75
2005,train,train_02005.png,images/train_02005.png,6,horse,test,3661,brightness,0.75
2006,train,train_02006.png,images/train_02006.png,9,truck,test,3168,brightness,0.75
2008,train,train_02008.png,images/train_02008.png,1,bird,train,2017,brightness,0.75
2010,train,train_02010.png,images/train_02010.png,2,car,test,6732,brightness,0.75
2011,train,train_02011.png,images/train_02011.png,0,airplane,test,6762,brightness,0.75
2013,train,train_02013.png,images/train_02013.png,9,truck,test,1836,brightness,0.75
2014,train,train_02014.png,images/train_02014.png,5,dog,test,573,brightness,0.75
2015,train,train_02015.png,images/train_02015.png,3,cat,train,728,brightness,0.75
2019,train,train_02019.png,images/train_02019.png,6,horse,train,3614,brightness,0.75
2020,train,train_02020.png,images/train_02020.png,5,dog,train,1832,brightness,0.75
2022,train,train_02022.png,images/train_02022.png,0,airplane,test,59,brightness,0.75
2023,train,train_02023.png,images/train_02023.png,0,airplane,test,4991,brightness,0.75
2024,train,train_02024.png,images/train_02024.png,3,cat,test,3261,brightness,0.75
2025,train,train_02025.png,images/train_02025.png,6,horse,train,2432,brightness,0.75
2027,train,train_02027.png,images/train_02027.png,0,airplane,test,222,brightness,0.75
2028,train,train_02028.png,images/train_02028.png,8,ship,test,611,brightness,0.75
2029,train,train_02029.png,images/train_02029.png,6,horse,test,2998,brightness,0.75
2030,train,train_02030.png,images/train_02030.png,2,car,train,4780,brightness,0.75
2031,train,train_02031.png,images/train_02031.png,3,cat,test,715,brightness,0.75
2032,train,train_02032.png,images/train_02032.png,8,ship,train,2433,brightness,0.75
2034,train,train_02034.png,images/train_02034.png,8,ship,test,4357,brightness,0.75
2036,train,train_02036.png,images/train_02036.png,4,deer,test,6688,brightness,0.75
2037,train,train_02037.png,images/train_02037.png,9,truck,train,4641,brightness,0.75
2040,train,train_02040.png,images/train_02040.png,1,bird,train,2773,brightness,0.75
2041,train,train_02041.png,images/train_02041.png,1,bird,test,6068,brightness,0.75
2042,train,train_02042.png,images/train_02042.png,3,cat,test,1510,brightness,0.75
2044,train,train_02044.png,images/train_02044.png,8,ship,test,2059,brightness,0.75
2046,train,train_02046.png,images/train_02046.png,5,dog,train,4671,brightness,0.75
2047,train,train_02047.png,images/train_02047.png,1,bird,test,6499,brightness,0.75
2048,train,train_02048.png,images/train_02048.png,8,ship,train,3100,brightness,0.75
2050,train,train_02050.png,images/train_02050.png,5,dog,train,1235,brightness,0.75
2051,train,train_02051.png,images/train_02051.png,3,cat,train,1675,brightness,0.75
2052,train,train_02052.png,images/train_02052.png,7,monkey,test,1052,brightness,0.75
2053,train,train_02053.png,images/train_02053.png,0,airplane,test,1576,brightness,0.75
2054,train,train_02054.png,images/train_02054.png,0,airplane,train,257,brightness,0.75
2055,train,train_02055.png,images/train_02055.png,8,ship,test,7436,brightness,0.75
2056,train,train_02056.png,images/train_02056.png,4,deer,test,3444,brightness,0.75
2058,train,train_02058.png,images/train_02058.png,8,ship,test,7859,brightness,0.75
2059,train,train_02059.png,images/train_02059.png,4,deer,train,1331,brightness,0.75
2060,train,train_02060.png,images/train_02060.png,7,monkey,test,571,brightness,0.75
2061,train,train_02061.png,images/train_02061.png,3,cat,test,7218,brightness,0.75
2062,train,train_02062.png,images/train_02062.png,7,monkey,train,3393,brightness,0.75
2065,train,train_02065.png,images/train_02065.png,8,ship,train,2995,brightness,0.75
2066,train,train_02066.png,images/train_02066.png,4,deer,test,1050,brightness,0.75
2067,train,train_02067.png,images/train_02067.png,0,airplane,test,6504,brightness,0.75
2068,train,train_02068.png,images/train_02068.png,9,truck,test,5753,brightness,0.75
2069,train,train_02069.png,images/train_02069.png,7,monkey,test,3784,brightness,0.75
2070,train,train_02070.png,images/train_02070.png,8,ship,test,362,brightness,0.75
2071,train,train_02071.png,images/train_02071.png,2,car,test,3036,brightness,0.75
2072,train,train_02072.png,images/train_02072.png,4,deer,train,1422,brightness,0.75
2073,train,train_02073.png,images/train_02073.png,8,ship,test,2926,brightness,0.75
2074,train,train_02074.png,images/train_02074.png,0,airplane,test,867,brightness,0.75
2075,train,train_02075.png,images/train_02075.png,7,monkey,train,3392,brightness,0.75
2078,train,train_02078.png,images/train_02078.png,7,monkey,test,2736,brightness,0.75
2079,train,train_02079.png,images/train_02079.png,2,car,test,565,brightness,0.75
2080,train,train_02080.png,images/train_02080.png,3,cat,train,133,brightness,0.75
2081,train,train_02081.png,images/train_02081.png,3,cat,test,2827,brightness,0.75
2082,train,train_02082.png,images/train_02082.png,0,airplane,test,484,brightness,0.75
2083,train,train_02083.png,images/train_02083.png,6,horse,train,3972,brightness,0.75
2084,train,train_02084.png,images/train_02084.png,0,airplane,test,6887,brightness,0.75
2088,train,train_02088.png,images/train_02088.png,7,monkey,test,7964,brightness,0.75
2093,train,train_02093.png,images/train_02093.png,5,dog,test,6573,brightness,0.75
2094,train,train_02094.png,images/train_02094.png,5,dog,train,1205,brightness,0.75
2095,train,train_02095.png,images/train_02095.png,9,truck,test,5572,brightness,0.75
2096,train,train_02096.png,images/train_02096.png,0,airplane,test,3552,brightness,0.75
2099,train,train_02099.png,images/train_02099.png,7,monkey,train,507,brightness,0.75
2105,train,train_02105.png,images/train_02105.png,3,cat,test,7516,brightness,0.75
2107,train,train_02107.png,images/train_02107.png,4,deer,test,3907,brightness,0.75
2108,train,train_02108.png,images/train_02108.png,3,cat,test,6751,brightness,0.75
2110,train,train_02110.png,images/train_02110.png,9,truck,train,3648,brightness,0.75
2114,train,train_02114.png,images/train_02114.png,3,cat,test,909,brightness,0.75
2116,train,train_02116.png,images/train_02116.png,7,monkey,test,7122,brightness,0.75
2117,train,train_02117.png,images/train_02117.png,8,ship,test,1590,brightness,0.75
2118,train,train_02118.png,images/train_02118.png,7,monkey,test,1224,brightness,0.75
2120,train,train_02120.png,images/train_02120.png,9,truck,train,2549,brightness,0.75
2123,train,train_02123.png,images/train_02123.png,2,car,test,1953,brightness,0.75
2124,train,train_02124.png,images/train_02124.png,2,car,test,4707,brightness,0.75
2125,train,train_02125.png,images/train_02125.png,7,monkey,test,5717,brightness,0.75
2126,train,train_02126.png,images/train_02126.png,3,cat,test,7238,brightness,0.75
2127,train,train_02127.png,images/train_02127.png,5,dog,train,4778,brightness,0.75
2128,train,train_02128.png,images/train_02128.png,9,truck,train,1159,brightness,0.75
2129,train,train_02129.png,images/train_02129.png,1,bird,test,2718,brightness,0.75
2132,train,train_02132.png,images/train_02132.png,0,airplane,test,1643,brightness,0.75
2133,train,train_02133.png,images/train_02133.png,0,airplane,train,2333,brightness,0.75
2137,train,train_02137.png,images/train_02137.png,9,truck,test,2065,brightness,0.75
2141,train,train_02141.png,images/train_02141.png,6,horse,train,3076,brightness,0.75
2142,train,train_02142.png,images/train_02142.png,3,cat,test,5914,brightness,0.75
2144,train,train_02144.png,images/train_02144.png,9,truck,train,542,brightness,0.75
2145,train,train_02145.png,images/train_02145.png,5,dog,train,1567,brightness,0.75
2148,train,train_02148.png,images/train_02148.png,0,airplane,train,3184,brightness,0.75
2149,train,train_02149.png,images/train_02149.png,3,cat,test,4689,brightness,0.75
2150,train,train_02150.png,images/train_02150.png,2,car,test,6273,brightness,0.75
2151,train,train_02151.png,images/train_02151.png,8,ship,test,2439,brightness,0.75
2154,train,train_02154.png,images/train_02154.png,5,dog,train,1447,brightness,0.75
2157,train,train_02157.png,images/train_02157.png,1,bird,train,1819,brightness,0.75
2158,train,train_02158.png,images/train_02158.png,6,horse,test,7514,brightness,0.75
2159,train,train_02159.png,images/train_02159.png,7,monkey,test,5869,brightness,0.75
2162,train,train_02162.png,images/train_02162.png,3,cat,test,1397,brightness,0.75
2164,train,train_02164.png,images/train_02164.png,6,horse,train,4716,brightness,0.75
2165,train,train_02165.png,images/train_02165.png,4,deer,test,7858,brightness,0.75
2166,train,train_02166.png,images/train_02166.png,2,car,train,398,brightness,0.75
2167,train,train_02167.png,images/train_02167.png,0,airplane,test,2937,brightness,0.75
2168,train,train_02168.png,images/train_02168.png,0,airplane,test,3461,brightness,0.75
2169,train,train_02169.png,images/train_02169.png,7,monkey,test,7156,brightness,0.75
2170,train,train_02170.png,images/train_02170.png,9,truck,test,4214,brightness,0.75
