index,split,image_filename,relative_path,label,class_name,source_split,source_index,source_filename,noise_type,feature_noise_type,feature_noise_value,label_noise_type,label_noise_value,original_label,original_class_name,label_noise_applied
2649,train,train_02649.jpg,images/train_02649.jpg,52,primula,test,2573,image_03683.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,52,primula,0
2650,train,train_02650.jpg,images/train_02650.jpg,82,hibiscus,test,4837,image_01745.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,82,hibiscus,0
2651,train,train_02651.jpg,images/train_02651.jpg,71,azalea,test,3566,image_03615.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,71,azalea,0
2652,train,train_02652.jpg,images/train_02652.jpg,72,water lily,test,3712,image_00389.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,72,water lily,0
2653,train,train_02653.jpg,images/train_02653.jpg,94,bougainvillea,test,5788,image_07542.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,94,bougainvillea,0
2654,train,train_02654.jpg,images/train_02654.jpg,88,watercress,test,5358,image_00746.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,88,watercress,0
2655,train,train_02655.jpg,images/train_02655.jpg,59,pink-yellow dahlia?,test,3064,image_03022.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,59,pink-yellow dahlia?,0
2656,train,train_02656.jpg,images/train_02656.jpg,69,tree poppy,test,3440,image_05316.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,69,tree poppy,0
2657,train,train_02657.jpg,images/train_02657.jpg,9,globe thistle,test,298,image_07088.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,9,globe thistle,0
2658,train,train_02658.jpg,images/train_02658.jpg,51,wild pansy,val,989,image_07857.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,98,bromelia,1
2659,train,train_02659.jpg,images/train_02659.jpg,1,hard-leaved pocket orchid,test,49,image_05130.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,1,hard-leaved pocket orchid,0
2660,train,train_02660.jpg,images/train_02660.jpg,12,king protea,test,478,image_05778.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,12,king protea,0
2661,train,train_02661.jpg,images/train_02661.jpg,18,balloon flower,test,5821,image_07582.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,94,bougainvillea,1
2662,train,train_02662.jpg,images/train_02662.jpg,67,bearded iris,test,3346,image_05904.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,67,bearded iris,0
2663,train,train_02663.jpg,images/train_02663.jpg,76,passion flower,val,763,image_00082.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
2664,train,train_02664.jpg,images/train_02664.jpg,100,trumpet creeper,test,6087,image_07948.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,100,trumpet creeper,0
2665,train,train_02665.jpg,images/train_02665.jpg,40,barbeton daisy,train,401,image_02279.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,40,barbeton daisy,0
2666,train,train_02666.jpg,images/train_02666.jpg,22,fritillary,test,856,image_03421.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,22,fritillary,0
2667,train,train_02667.jpg,images/train_02667.jpg,52,primula,test,2561,image_03669.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,52,primula,0
2668,train,train_02668.jpg,images/train_02668.jpg,36,cape flower,test,251,image_03344.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,7,bird of paradise,1
2669,train,train_02669.jpg,images/train_02669.jpg,74,thorn apple,train,126,image_05783.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,12,king protea,1
2670,train,train_02670.jpg,images/train_02670.jpg,7,bird of paradise,test,228,image_03314.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,7,bird of paradise,0
2671,train,train_02671.jpg,images/train_02671.jpg,33,mexican aster,val,671,image_05954.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,67,bearded iris,1
2672,train,train_02672.jpg,images/train_02672.jpg,81,clematis,test,4710,image_01594.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,81,clematis,0
2673,train,train_02673.jpg,images/train_02673.jpg,35,ruby-lipped cattleya,test,1264,image_04326.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,35,ruby-lipped cattleya,0
2674,train,train_02674.jpg,images/train_02674.jpg,16,purple coneflower,test,622,image_03882.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,16,purple coneflower,0
2675,train,train_02675.jpg,images/train_02675.jpg,14,yellow iris,test,535,image_06380.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,14,yellow iris,0
2676,train,train_02676.jpg,images/train_02676.jpg,91,bee balm,test,5531,image_03060.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,91,bee balm,0
2678,train,train_02678.jpg,images/train_02678.jpg,53,sunflower,train,539,image_05430.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,53,sunflower,0
2679,train,train_02679.jpg,images/train_02679.jpg,13,spear thistle,test,2434,image_01338.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,1
2680,train,train_02680.jpg,images/train_02680.jpg,16,purple coneflower,test,607,image_03861.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,16,purple coneflower,0
2681,train,train_02681.jpg,images/train_02681.jpg,66,spring crocus,test,4591,image_00820.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,80,frangipani,1
2682,train,train_02682.jpg,images/train_02682.jpg,45,wallflower,test,2006,image_01108.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,45,wallflower,0
2683,train,train_02683.jpg,images/train_02683.jpg,70,gazania,val,708,image_04515.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,70,gazania,0
2685,train,train_02685.jpg,images/train_02685.jpg,88,watercress,test,5294,image_00674.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,88,watercress,0
2686,train,train_02686.jpg,images/train_02686.jpg,40,barbeton daisy,val,405,image_02201.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,40,barbeton daisy,0
2687,train,train_02687.jpg,images/train_02687.jpg,97,mexican petunia,test,5986,image_07795.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,97,mexican petunia,0
2688,train,train_02688.jpg,images/train_02688.jpg,94,bougainvillea,test,1759,image_02437.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,42,sword lily,1
2689,train,train_02689.jpg,images/train_02689.jpg,56,gaura,test,2804,image_07250.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,56,gaura,0
2690,train,train_02690.jpg,images/train_02690.jpg,52,primula,test,2570,image_03679.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,52,primula,0
2691,train,train_02691.jpg,images/train_02691.jpg,13,spear thistle,test,506,image_06088.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,13,spear thistle,0
2692,train,train_02692.jpg,images/train_02692.jpg,67,bearded iris,test,3365,image_05935.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,67,bearded iris,0
2693,train,train_02693.jpg,images/train_02693.jpg,69,tree poppy,test,3447,image_05328.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,69,tree poppy,0
2694,train,train_02694.jpg,images/train_02694.jpg,20,fire lily,train,164,image_06798.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,20,fire lily,0
2695,train,train_02695.jpg,images/train_02695.jpg,74,thorn apple,test,3937,image_02097.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,74,thorn apple,0
2697,train,train_02697.jpg,images/train_02697.jpg,41,daffodil,test,2701,image_04765.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,54,pelargonium,1
2698,train,train_02698.jpg,images/train_02698.jpg,76,passion flower,test,4307,image_00227.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
2699,train,train_02699.jpg,images/train_02699.jpg,84,desert-rose,test,4979,image_04787.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,84,desert-rose,0
2700,train,train_02700.jpg,images/train_02700.jpg,17,peruvian lily,test,668,image_04272.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,17,peruvian lily,0
2701,train,train_02701.jpg,images/train_02701.jpg,75,morning glory,test,4065,image_02510.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,75,morning glory,0
2702,train,train_02702.jpg,images/train_02702.jpg,29,sweet william,test,1097,image_03495.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,29,sweet william,0
2703,train,train_02703.jpg,images/train_02703.jpg,11,colt's foot,train,816,image_01654.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,81,clematis,1
2704,train,train_02704.jpg,images/train_02704.jpg,77,lotus,test,4401,image_01906.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,77,lotus,0
2705,train,train_02705.jpg,images/train_02705.jpg,64,californian poppy,test,3242,image_03232.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,64,californian poppy,0
2706,train,train_02706.jpg,images/train_02706.jpg,5,tiger lily,test,3957,image_02119.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,74,thorn apple,1
2707,train,train_02707.jpg,images/train_02707.jpg,79,anthurium,test,4516,image_02026.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,79,anthurium,0
2708,train,train_02708.jpg,images/train_02708.jpg,52,primula,test,2541,image_03644.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,52,primula,0
2709,train,train_02709.jpg,images/train_02709.jpg,49,common dandelion,train,496,image_06531.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,49,common dandelion,0
2710,train,train_02710.jpg,images/train_02710.jpg,98,bromelia,test,6039,image_07875.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,98,bromelia,0
2711,train,train_02711.jpg,images/train_02711.jpg,64,californian poppy,test,3236,image_03224.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,64,californian poppy,0
2712,train,train_02712.jpg,images/train_02712.jpg,34,alpine sea holly,val,347,image_07006.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,34,alpine sea holly,0
2713,train,train_02713.jpg,images/train_02713.jpg,74,thorn apple,test,3977,image_02140.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,74,thorn apple,0
2714,train,train_02714.jpg,images/train_02714.jpg,100,trumpet creeper,test,6098,image_07962.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,100,trumpet creeper,0
2715,train,train_02715.jpg,images/train_02715.jpg,57,geranium,test,2906,image_02722.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,57,geranium,0
2717,train,train_02717.jpg,images/train_02717.jpg,82,hibiscus,test,4831,image_01738.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,82,hibiscus,0
2718,train,train_02718.jpg,images/train_02718.jpg,22,fritillary,test,833,image_03391.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,22,fritillary,0
2719,train,train_02719.jpg,images/train_02719.jpg,16,purple coneflower,test,633,image_03895.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,16,purple coneflower,0
2720,train,train_02720.jpg,images/train_02720.jpg,25,corn poppy,test,948,image_06527.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,25,corn poppy,0
2721,train,train_02721.jpg,images/train_02721.jpg,19,giant white arum lily,test,772,image_04948.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,19,giant white arum lily,0
2722,train,train_02722.jpg,images/train_02722.jpg,87,cyclamen,test,5142,image_00500.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,87,cyclamen,0
2723,train,train_02723.jpg,images/train_02723.jpg,77,lotus,test,4417,image_01925.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,77,lotus,0
2724,train,train_02724.jpg,images/train_02724.jpg,49,common dandelion,test,2234,image_06570.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,49,common dandelion,0
2725,train,train_02725.jpg,images/train_02725.jpg,68,windflower,test,3396,image_05982.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,68,windflower,0
2726,train,train_02726.jpg,images/train_02726.jpg,75,morning glory,test,4017,image_02449.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,75,morning glory,0
2727,train,train_02727.jpg,images/train_02727.jpg,76,passion flower,test,4111,image_00011.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
2728,train,train_02728.jpg,images/train_02728.jpg,48,oxeye daisy,val,480,image_06200.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,48,oxeye daisy,0
2729,train,train_02729.jpg,images/train_02729.jpg,91,bee balm,test,3627,image_00295.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,72,water lily,1
2730,train,train_02730.jpg,images/train_02730.jpg,96,mallow,test,5924,image_07719.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,96,mallow,0
2731,train,train_02731.jpg,images/train_02731.jpg,84,desert-rose,val,234,image_06819.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,23,red ginger,1
2732,train,train_02732.jpg,images/train_02732.jpg,17,peruvian lily,train,910,image_03034.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,91,bee balm,1
2733,train,train_02733.jpg,images/train_02733.jpg,1,hard-leaved pocket orchid,test,3720,image_00397.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,72,water lily,1
2735,train,train_02735.jpg,images/train_02735.jpg,37,great masterwort,test,1223,image_06932.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,33,mexican aster,1
2736,train,train_02736.jpg,images/train_02736.jpg,52,primula,test,5284,image_00658.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,88,watercress,1
2738,train,train_02738.jpg,images/train_02738.jpg,30,carnation,test,1157,image_06923.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,30,carnation,0
2739,train,train_02739.jpg,images/train_02739.jpg,2,canterbury bells,test,2467,image_01419.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,1
2740,train,train_02740.jpg,images/train_02740.jpg,4,english marigold,test,4,image_06743.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,0,pink primrose,1
2742,train,train_02742.jpg,images/train_02742.jpg,65,osteospermum,train,657,image_05563.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,65,osteospermum,0
2743,train,train_02743.jpg,images/train_02743.jpg,74,thorn apple,test,3941,image_02102.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,74,thorn apple,0
2744,train,train_02744.jpg,images/train_02744.jpg,22,fritillary,test,877,image_03452.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,22,fritillary,0
2745,train,train_02745.jpg,images/train_02745.jpg,97,mexican petunia,test,2342,image_01408.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,1
2747,train,train_02747.jpg,images/train_02747.jpg,23,red ginger,test,896,image_06836.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,23,red ginger,0
2748,train,train_02748.jpg,images/train_02748.jpg,11,colt's foot,test,413,image_04021.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,11,colt's foot,0
2749,train,train_02749.jpg,images/train_02749.jpg,24,grape hyacinth,train,242,image_06590.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,24,grape hyacinth,0
2750,train,train_02750.jpg,images/train_02750.jpg,6,moon orchid,test,502,image_06082.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,13,spear thistle,1
2751,train,train_02751.jpg,images/train_02751.jpg,81,clematis,test,2326,image_01341.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,1
2752,train,train_02752.jpg,images/train_02752.jpg,79,anthurium,test,3411,image_06008.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,68,windflower,1
2753,train,train_02753.jpg,images/train_02753.jpg,88,watercress,test,5344,image_00730.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,88,watercress,0
2754,train,train_02754.jpg,images/train_02754.jpg,58,orange dahlia,test,2937,image_05025.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,58,orange dahlia,0
2755,train,train_02755.jpg,images/train_02755.jpg,51,wild pansy,test,2501,image_04195.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,51,wild pansy,0
2756,train,train_02756.jpg,images/train_02756.jpg,94,bougainvillea,test,5820,image_07581.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,94,bougainvillea,0
2757,train,train_02757.jpg,images/train_02757.jpg,19,giant white arum lily,test,756,image_04921.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,19,giant white arum lily,0
2758,train,train_02758.jpg,images/train_02758.jpg,77,lotus,test,4367,image_01869.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,77,lotus,0
2759,train,train_02759.jpg,images/train_02759.jpg,95,camellia,test,329,image_03105.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,10,snapdragon,1
2760,train,train_02760.jpg,images/train_02760.jpg,58,orange dahlia,train,581,image_05042.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,58,orange dahlia,0
2761,train,train_02761.jpg,images/train_02761.jpg,72,water lily,val,722,image_00366.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,72,water lily,0
2762,train,train_02762.jpg,images/train_02762.jpg,85,tree mallow,val,859,image_02910.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,85,tree mallow,0
2763,train,train_02763.jpg,images/train_02763.jpg,99,blanket flower,test,4764,image_01662.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,81,clematis,1
2764,train,train_02764.jpg,images/train_02764.jpg,90,hippeastrum,test,5493,image_04883.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,90,hippeastrum,0
2765,train,train_02765.jpg,images/train_02765.jpg,61,japanese anemone,test,852,image_03416.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,22,fritillary,1
2766,train,train_02766.jpg,images/train_02766.jpg,54,pelargonium,test,2660,image_04707.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,54,pelargonium,0
2767,train,train_02767.jpg,images/train_02767.jpg,98,bromelia,test,6047,image_07886.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,98,bromelia,0
2769,train,train_02769.jpg,images/train_02769.jpg,93,foxglove,test,5620,image_07349.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,93,foxglove,0
2770,train,train_02770.jpg,images/train_02770.jpg,54,pelargonium,val,547,image_04721.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,54,pelargonium,0
2771,train,train_02771.jpg,images/train_02771.jpg,64,californian poppy,test,3269,image_03265.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,64,californian poppy,0
2772,train,train_02772.jpg,images/train_02772.jpg,36,cape flower,val,206,image_04910.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,19,giant white arum lily,1
2773,train,train_02773.jpg,images/train_02773.jpg,99,blanket flower,test,6068,image_07916.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,99,blanket flower,0
2774,train,train_02774.jpg,images/train_02774.jpg,14,yellow iris,val,148,image_06388.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,14,yellow iris,0
2775,train,train_02775.jpg,images/train_02775.jpg,0,pink primrose,val,2,image_06739.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,0,pink primrose,0
2776,train,train_02776.jpg,images/train_02776.jpg,93,foxglove,test,5670,image_07405.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,93,foxglove,0
2779,train,train_02779.jpg,images/train_02779.jpg,81,clematis,test,4735,image_01623.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,81,clematis,0
2781,train,train_02781.jpg,images/train_02781.jpg,35,ruby-lipped cattleya,test,1312,image_04391.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,35,ruby-lipped cattleya,0
2782,train,train_02782.jpg,images/train_02782.jpg,100,trumpet creeper,val,628,image_05860.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,62,black-eyed susan,1
2785,train,train_02785.jpg,images/train_02785.jpg,30,carnation,test,4116,image_00016.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,1
2786,train,train_02786.jpg,images/train_02786.jpg,15,globe-flower,test,554,image_06671.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,15,globe-flower,0
2787,train,train_02787.jpg,images/train_02787.jpg,93,foxglove,test,5586,image_07309.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,93,foxglove,0
2789,train,train_02789.jpg,images/train_02789.jpg,68,windflower,test,3401,image_05991.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,68,windflower,0
2791,train,train_02791.jpg,images/train_02791.jpg,70,gazania,test,3499,image_04544.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,70,gazania,0
2792,train,train_02792.jpg,images/train_02792.jpg,12,king protea,test,695,image_04309.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,17,peruvian lily,1
