index,split,image_filename,relative_path,label,class_name,source_split,source_index,noise_type,feature_noise_type,feature_noise_value,label_noise_type,label_noise_value,original_label,original_class_name,label_noise_applied
1065,train,train_01065.png,images/train_01065.png,4,deer,test,6769,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1067,train,train_01067.png,images/train_01067.png,0,airplane,train,3671,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
1071,train,train_01071.png,images/train_01071.png,4,deer,test,6589,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1073,train,train_01073.png,images/train_01073.png,7,monkey,train,2089,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
1077,train,train_01077.png,images/train_01077.png,2,car,test,5908,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
1078,train,train_01078.png,images/train_01078.png,7,monkey,train,3759,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
1079,train,train_01079.png,images/train_01079.png,1,bird,test,27,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,1
1080,train,train_01080.png,images/train_01080.png,2,car,test,5796,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
1081,train,train_01081.png,images/train_01081.png,9,truck,test,6883,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1083,train,train_01083.png,images/train_01083.png,3,cat,train,4523,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
1084,train,train_01084.png,images/train_01084.png,0,airplane,test,4159,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
1085,train,train_01085.png,images/train_01085.png,5,dog,test,6311,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
1086,train,train_01086.png,images/train_01086.png,7,monkey,train,1733,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
1087,train,train_01087.png,images/train_01087.png,4,deer,train,1949,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1088,train,train_01088.png,images/train_01088.png,1,bird,train,4714,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,1
1089,train,train_01089.png,images/train_01089.png,9,truck,train,940,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1091,train,train_01091.png,images/train_01091.png,3,cat,test,3846,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
1092,train,train_01092.png,images/train_01092.png,9,truck,test,4158,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1093,train,train_01093.png,images/train_01093.png,3,cat,test,2480,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
1095,train,train_01095.png,images/train_01095.png,3,cat,test,204,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
1096,train,train_01096.png,images/train_01096.png,2,car,train,1611,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
1097,train,train_01097.png,images/train_01097.png,4,deer,train,4355,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1098,train,train_01098.png,images/train_01098.png,7,monkey,train,4124,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
1099,train,train_01099.png,images/train_01099.png,3,cat,train,1975,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
1100,train,train_01100.png,images/train_01100.png,4,deer,test,3771,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1102,train,train_01102.png,images/train_01102.png,4,deer,test,5013,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1104,train,train_01104.png,images/train_01104.png,7,monkey,test,2315,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
1105,train,train_01105.png,images/train_01105.png,1,bird,test,116,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
1106,train,train_01106.png,images/train_01106.png,4,deer,test,3618,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1107,train,train_01107.png,images/train_01107.png,3,cat,train,4873,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
1108,train,train_01108.png,images/train_01108.png,3,cat,test,3438,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
1110,train,train_01110.png,images/train_01110.png,4,deer,test,5205,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1111,train,train_01111.png,images/train_01111.png,4,deer,test,1097,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
1113,train,train_01113.png,images/train_01113.png,6,horse,test,1393,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
1114,train,train_01114.png,images/train_01114.png,8,ship,test,5231,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
1115,train,train_01115.png,images/train_01115.png,4,deer,test,7864,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1120,train,train_01120.png,images/train_01120.png,2,car,test,5653,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,1
1121,train,train_01121.png,images/train_01121.png,9,truck,test,2325,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1123,train,train_01123.png,images/train_01123.png,9,truck,train,3360,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1126,train,train_01126.png,images/train_01126.png,8,ship,train,4617,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
1128,train,train_01128.png,images/train_01128.png,7,monkey,train,1093,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
1132,train,train_01132.png,images/train_01132.png,5,dog,train,3585,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
1133,train,train_01133.png,images/train_01133.png,4,deer,test,7507,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1134,train,train_01134.png,images/train_01134.png,3,cat,train,4378,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
1137,train,train_01137.png,images/train_01137.png,9,truck,train,3020,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1138,train,train_01138.png,images/train_01138.png,4,deer,test,4369,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,1
1141,train,train_01141.png,images/train_01141.png,5,dog,test,5568,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
1142,train,train_01142.png,images/train_01142.png,7,monkey,test,3952,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
1144,train,train_01144.png,images/train_01144.png,9,truck,test,3401,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1145,train,train_01145.png,images/train_01145.png,8,ship,test,7817,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
1147,train,train_01147.png,images/train_01147.png,1,bird,test,2808,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,1
1149,train,train_01149.png,images/train_01149.png,8,ship,test,7999,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
1150,train,train_01150.png,images/train_01150.png,3,cat,train,1617,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
1151,train,train_01151.png,images/train_01151.png,3,cat,train,3451,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
1153,train,train_01153.png,images/train_01153.png,1,bird,test,1996,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
1155,train,train_01155.png,images/train_01155.png,8,ship,test,3747,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
1156,train,train_01156.png,images/train_01156.png,3,cat,test,3842,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
1157,train,train_01157.png,images/train_01157.png,9,truck,train,2991,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1158,train,train_01158.png,images/train_01158.png,9,truck,test,3654,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1162,train,train_01162.png,images/train_01162.png,7,monkey,test,4828,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
1163,train,train_01163.png,images/train_01163.png,7,monkey,train,378,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,1
1164,train,train_01164.png,images/train_01164.png,2,car,test,6205,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
1165,train,train_01165.png,images/train_01165.png,3,cat,test,3468,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
1166,train,train_01166.png,images/train_01166.png,2,car,test,5379,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
1167,train,train_01167.png,images/train_01167.png,3,cat,test,5228,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
1168,train,train_01168.png,images/train_01168.png,2,car,test,6722,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
1170,train,train_01170.png,images/train_01170.png,6,horse,test,5008,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
1171,train,train_01171.png,images/train_01171.png,4,deer,test,693,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1172,train,train_01172.png,images/train_01172.png,5,dog,train,3535,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
1177,train,train_01177.png,images/train_01177.png,1,bird,test,7729,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
1178,train,train_01178.png,images/train_01178.png,9,truck,test,759,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1179,train,train_01179.png,images/train_01179.png,8,ship,test,5063,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
1180,train,train_01180.png,images/train_01180.png,7,monkey,test,5848,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
1181,train,train_01181.png,images/train_01181.png,6,horse,test,7318,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
1182,train,train_01182.png,images/train_01182.png,7,monkey,test,6350,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,1
1183,train,train_01183.png,images/train_01183.png,8,ship,train,3529,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,1
1184,train,train_01184.png,images/train_01184.png,1,bird,test,5220,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
1185,train,train_01185.png,images/train_01185.png,1,bird,test,3889,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,1
1186,train,train_01186.png,images/train_01186.png,4,deer,test,6289,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1187,train,train_01187.png,images/train_01187.png,5,dog,train,1386,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
1188,train,train_01188.png,images/train_01188.png,5,dog,test,7236,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
1189,train,train_01189.png,images/train_01189.png,7,monkey,train,1255,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,1
1190,train,train_01190.png,images/train_01190.png,3,cat,test,2829,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,1
1193,train,train_01193.png,images/train_01193.png,5,dog,test,685,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
1194,train,train_01194.png,images/train_01194.png,6,horse,train,2332,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
1196,train,train_01196.png,images/train_01196.png,5,dog,test,3969,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
1197,train,train_01197.png,images/train_01197.png,8,ship,train,1337,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,1
1198,train,train_01198.png,images/train_01198.png,5,dog,test,2091,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
1203,train,train_01203.png,images/train_01203.png,8,ship,test,7541,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,1
1204,train,train_01204.png,images/train_01204.png,6,horse,train,3786,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
1205,train,train_01205.png,images/train_01205.png,4,deer,train,4699,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1206,train,train_01206.png,images/train_01206.png,1,bird,test,6749,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
1207,train,train_01207.png,images/train_01207.png,1,bird,train,4879,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,1
1208,train,train_01208.png,images/train_01208.png,4,deer,train,4140,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,1
1209,train,train_01209.png,images/train_01209.png,1,bird,train,4961,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
1210,train,train_01210.png,images/train_01210.png,7,monkey,test,7827,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
1211,train,train_01211.png,images/train_01211.png,6,horse,test,3145,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
1213,train,train_01213.png,images/train_01213.png,2,car,test,2761,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,1
1215,train,train_01215.png,images/train_01215.png,1,bird,train,1003,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
1217,train,train_01217.png,images/train_01217.png,3,cat,test,7886,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
1220,train,train_01220.png,images/train_01220.png,3,cat,test,2716,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
1221,train,train_01221.png,images/train_01221.png,3,cat,test,4435,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
1222,train,train_01222.png,images/train_01222.png,6,horse,train,3704,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
1224,train,train_01224.png,images/train_01224.png,7,monkey,train,4081,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
1225,train,train_01225.png,images/train_01225.png,4,deer,test,1058,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1228,train,train_01228.png,images/train_01228.png,9,truck,test,1755,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1230,train,train_01230.png,images/train_01230.png,7,monkey,test,6785,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
1234,train,train_01234.png,images/train_01234.png,9,truck,train,2249,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1235,train,train_01235.png,images/train_01235.png,4,deer,test,5412,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
1236,train,train_01236.png,images/train_01236.png,8,ship,test,4382,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
1237,train,train_01237.png,images/train_01237.png,1,bird,test,4352,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,1
1238,train,train_01238.png,images/train_01238.png,6,horse,test,4566,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
1241,train,train_01241.png,images/train_01241.png,0,airplane,train,2450,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
1243,train,train_01243.png,images/train_01243.png,9,truck,test,1165,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1244,train,train_01244.png,images/train_01244.png,3,cat,train,1277,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
1245,train,train_01245.png,images/train_01245.png,5,dog,test,5629,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
1247,train,train_01247.png,images/train_01247.png,8,ship,test,4728,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
1248,train,train_01248.png,images/train_01248.png,7,monkey,test,1440,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
1250,train,train_01250.png,images/train_01250.png,6,horse,test,6217,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,1
1251,train,train_01251.png,images/train_01251.png,0,airplane,train,2296,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
1252,train,train_01252.png,images/train_01252.png,8,ship,train,4192,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
1253,train,train_01253.png,images/train_01253.png,9,truck,test,992,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1254,train,train_01254.png,images/train_01254.png,1,bird,test,4733,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
1255,train,train_01255.png,images/train_01255.png,9,truck,test,2400,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1256,train,train_01256.png,images/train_01256.png,3,cat,test,6935,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
1257,train,train_01257.png,images/train_01257.png,2,car,train,910,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
1258,train,train_01258.png,images/train_01258.png,4,deer,test,4112,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1264,train,train_01264.png,images/train_01264.png,9,truck,test,3384,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1265,train,train_01265.png,images/train_01265.png,2,car,test,2339,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
1268,train,train_01268.png,images/train_01268.png,5,dog,test,1142,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
1269,train,train_01269.png,images/train_01269.png,7,monkey,test,1243,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
1272,train,train_01272.png,images/train_01272.png,7,monkey,test,800,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,1
1274,train,train_01274.png,images/train_01274.png,6,horse,test,1154,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
1276,train,train_01276.png,images/train_01276.png,7,monkey,test,3674,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
1278,train,train_01278.png,images/train_01278.png,2,car,test,5183,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
1279,train,train_01279.png,images/train_01279.png,9,truck,test,2951,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1280,train,train_01280.png,images/train_01280.png,1,bird,test,4587,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,1
1283,train,train_01283.png,images/train_01283.png,2,car,test,7459,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
1286,train,train_01286.png,images/train_01286.png,9,truck,test,5486,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1289,train,train_01289.png,images/train_01289.png,6,horse,test,2833,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
1291,train,train_01291.png,images/train_01291.png,9,truck,test,3893,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1292,train,train_01292.png,images/train_01292.png,5,dog,test,520,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
1293,train,train_01293.png,images/train_01293.png,8,ship,train,3189,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
1295,train,train_01295.png,images/train_01295.png,3,cat,test,2754,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
1296,train,train_01296.png,images/train_01296.png,1,bird,test,2210,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
1301,train,train_01301.png,images/train_01301.png,9,truck,train,1847,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1304,train,train_01304.png,images/train_01304.png,3,cat,train,4885,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,1
1309,train,train_01309.png,images/train_01309.png,4,deer,test,2389,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1311,train,train_01311.png,images/train_01311.png,5,dog,train,3852,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
1313,train,train_01313.png,images/train_01313.png,7,monkey,test,1716,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
1316,train,train_01316.png,images/train_01316.png,9,truck,test,3415,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1317,train,train_01317.png,images/train_01317.png,1,bird,test,40,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
1318,train,train_01318.png,images/train_01318.png,1,bird,train,1305,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
1320,train,train_01320.png,images/train_01320.png,3,cat,test,4134,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,1
1321,train,train_01321.png,images/train_01321.png,8,ship,test,929,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,1
1322,train,train_01322.png,images/train_01322.png,7,monkey,train,2091,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
1324,train,train_01324.png,images/train_01324.png,5,dog,test,4797,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,1
1325,train,train_01325.png,images/train_01325.png,2,car,test,4815,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
1326,train,train_01326.png,images/train_01326.png,9,truck,train,4982,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
1328,train,train_01328.png,images/train_01328.png,6,horse,test,6512,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
1329,train,train_01329.png,images/train_01329.png,1,bird,test,7229,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
1332,train,train_01332.png,images/train_01332.png,4,deer,test,1611,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
1333,train,train_01333.png,images/train_01333.png,6,horse,train,2977,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,1
1334,train,train_01334.png,images/train_01334.png,9,truck,train,2684,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
